"","V1","V2","V3","V4","total"
"3277","2021",11,"14","@samiam2021md",22169
"3278","2021",11,"14","@ianbassin",17345
"3279","2021",11,"14","@chuckcallesto",12051
"3280","2021",11,"14","@disclosetv",11290
"3281","2021",11,"15","@rwmalonemd",16086
"3282","2021",11,"15","@chuckcallesto",12437
"3283","2021",11,"15","@brian2grimey",11609
"3284","2021",11,"15","@aprilbabybaby",9214
"3285","2021",11,"15","@peterstefanovi2",7817
"3286","2021",11,"16","@brian2grimey",25008
"3287","2021",11,"16","@zubymusic",14024
"3288","2021",11,"16","@repthomasmassie",12129
"3289","2021",11,"16","@joelockhart",9846
"3290","2021",11,"16","@timcast",8937
"3291","2021",11,"17","@sleepisocialist",14672
"3292","2021",11,"17","@chuckcallesto",13710
"3293","2021",11,"17","@ironbutterfly10",13129
"3294","2021",11,"17","@jthebizdev",13089
"3295","2021",11,"17","@zubymusic",12458
"3296","2021",11,"18","@govrondesantis",13113
"3297","2021",11,"18","@repthomasmassie",12798
"3298","2021",11,"18","@chuckcallesto",11555
"3299","2021",11,"18","@potus",9356
"3300","2021",11,"18","@jackposobiec",9213
"3301","2021",11,"19","@coronafutbol",15107
"3302","2021",11,"19","@coronarifadamx",15107
"3303","2021",11,"19","@disclosetv",12222
"3304","2021",11,"19","@bnodesk",10068
"3305","2021",11,"19","@drericding",8570
"3306","2021",11,"20","@treasuremembers",16595
"3307","2021",11,"20","@disclosetv",12411
"3308","2021",11,"20","@treasurevotes",10937
"3309","2021",11,"20","@rwmalonemd",8765
"3310","2021",11,"20","@chuckcallesto",8333
"3311","2021",11,"21","@maajidnawaz",13855
"3312","2021",11,"21","@aginnt",12828
"3313","2021",11,"21","@electionwiz",9135
"3314","2021",11,"21","@petersweden7",8562
"3315","2021",11,"21","@rwmalonemd",8244
"3316","2021",11,"22","@berniespofforth",22483
"3317","2021",11,"22","@rwmalonemd",12238
"3318","2021",11,"22","@repthomasmassie",10491
"3319","2021",11,"22","@pierrekory",8696
"3320","2021",11,"22","@disclosetv",8605
"3321","2021",11,"23","@rwmalonemd",22480
"3322","2021",11,"23","@berniespofforth",12366
"3323","2021",11,"23","@jvnggkuk",10067
"3324","2021",11,"23","@hotsh6t",8657
"3325","2021",11,"23","@larata",7312
"3326","2021",11,"24","@fearlesspac",24354
"3327","2021",11,"24","@soompi",17589
"3328","2021",11,"24","@rwmalonemd",15756
"3329","2021",11,"24","@blackpink",15040
"3330","2021",11,"24","@plmanseau",11117
"3331","2021",11,"25","@landonhowell",19473
"3332","2021",11,"25","@disclosetv",14569
"3333","2021",11,"25","@jenniesrenes",12468
"3334","2021",11,"25","@rwmalonemd",11543
"3335","2021",11,"25","@cubacooperaven",10614
"3336","2021",11,"26","@bnodesk",26567
"3337","2021",11,"26","@drericding",19335
"3338","2021",11,"26","@who",17923
"3339","2021",11,"26","@alertanews24",17721
"3340","2021",11,"26","@gbnews",14847
"3341","2021",11,"27","@who",16642
"3342","2021",11,"27","@potus",15932
"3343","2021",11,"27","@ingridkatzmd",14593
"3344","2021",11,"27","@anthrobalkans",13801
"3345","2021",11,"27","@realcandaceo",13207
"3346","2021",11,"28","@circleofally",25624
"3347","2021",11,"28","@watineecu",15550
"3348","2021",11,"28","@realcandaceo",13384
"3349","2021",11,"28","@spectatorindex",12941
"3350","2021",11,"28","@pmoindia",12284
"3351","2021",11,"29","@rabaai",30086
"3352","2021",11,"29","@manonelife",29230
"3353","2021",11,"29","@circleofally",23746
"3354","2021",11,"29","@manopsi",21979
"3355","2021",11,"29","@potus",20751
"3356","2021",11,"30","@repswalwell",22655
"3357","2021",11,"30","@rwmalonemd",21766
"3358","2021",11,"30","@lolovonz",20948
"3359","2021",11,"30","@suthichai",17947
"3360","2021",11,"30","@robertkennedyjr",17914
"3361","2021",12,"1","@rwmalonemd",21595
"3362","2021",12,"1","@meganranney",19547
"3363","2021",12,"1","@disclosetv",18345
"3364","2021",12,"1","@drericding",15067
"3365","2021",12,"1","@sisiripan",13906
"3366","2021",12,"2","@rexfeels",20520
"3367","2021",12,"2","@disclosetv",17755
"3368","2021",12,"2","@yamagentapint",17059
"3369","2021",12,"2","@btstwt",16286
"3370","2021",12,"2","@rwmalonemd",16167
"3371","2021",12,"3","@netflix",30354
"3372","2021",12,"3","@btsinthemoment",15701
"3373","2021",12,"3","@btstwt",12586
"3374","2021",12,"3","@haruharuwbts",10258
"3375","2021",12,"3","@khairykj",10195
"3376","2021",12,"4","@vorachatmd",22807
"3377","2021",12,"4","@thekaranmenon",18807
"3378","2021",12,"4","@rwmalonemd",18689
"3379","2021",12,"4","@drelidavid",15441
"3380","2021",12,"4","@mtgreenee",14097
"3381","2021",12,"5","@variety",21746
"3382","2021",12,"5","@nutyoyo",16937
"3383","2021",12,"5","@lateefsaka",10376
"3384","2021",12,"5","@shonakldn",9155
"3385","2021",12,"5","@thekaranmenon",9101
"3386","2021",12,"6","@ezeokolorie",2427
"3387","2021",12,"6","@sensanders",1911
"3388","2021",12,"6","@drelidavid",1723
"3389","2021",12,"6","@philsandjenn",1714
"3390","2021",12,"6","@chuckcallesto",1635
"3391","2021",12,"9","@suthichai",4857
"3392","2021",12,"9","@chelsisright",2400
"3393","2021",12,"9","@komsakaddams",1809
"3394","2021",12,"9","@lukewearechange",1733
"3395","2021",12,"9","@maureenjohnson",1274
"3396","2021",12,"10","@treezysosa",18646
"3397","2021",12,"10","@disclosetv",13680
"3398","2021",12,"10","@politicsforali",12496
"3399","2021",12,"10","@petersweden7",12458
"3400","2021",12,"10","@vicderbyshire",10522
"3401","2021",12,"11","@pippacrerar",14788
"3402","2021",12,"11","@vaccinateddk",14664
"3403","2021",12,"11","@rwmalonemd",14272
"3404","2021",12,"11","@essexpr",12797
"3405","2021",12,"11","@keyon",11965
"3406","2021",12,"12","@essexpr",18043
"3407","2021",12,"12","@rwmalonemd",15402
"3408","2021",12,"12","@drelidavid",15394
"3409","2021",12,"12","@davidschneider",15272
"3410","2021",12,"12","@princessmlokhia",14761
"3411","2021",12,"13","@suthichai",22519
"3412","2021",12,"13","@drelidavid",22203
"3413","2021",12,"13","@chainplus",20953
"3414","2021",12,"13","@essexpr",16472
"3415","2021",12,"13","@ryanair",16336
"3416","2021",12,"14","@manopsi",28969
"3417","2021",12,"14","@politicsforali",21422
"3418","2021",12,"14","@mythinformedmke",17817
"3419","2021",12,"14","@essexpr",16736
"3420","2021",12,"14","@pippacrerar",15130
"3421","2021",12,"15","@andrewshuk2112",59084
"3422","2021",12,"15","@kdtrey5",46527
"3423","2021",12,"15","@pmcculloughmd",20564
"3424","2021",12,"15","@drericding",18750
"3425","2021",12,"15","@rwmalonemd",16273
"3426","2021",12,"16","@andrewshuk2112",30134
"3427","2021",12,"16","@ihyjuju",22338
"3428","2021",12,"16","@jordanbpeterson",19229
"3429","2021",12,"16","@disclosetv",18987
"3430","2021",12,"16","@rwmalonemd",18900
"3431","2021",12,"17","@claytravis",26872
"3432","2021",12,"17","@drericding",20522
"3433","2021",12,"17","@xanabon",18975
"3434","2021",12,"17","@ramseyboltin",17450
"3435","2021",12,"17","@disclosetv",13797
"3436","2021",12,"18","@tonyferraro7",26285
"3437","2021",12,"18","@claytravis",23529
"3438","2021",12,"18","@jdoccasionally",22024
"3439","2021",12,"18","@danielkotzin",21557
"3440","2021",12,"18","@disclosetv",20174
"3441","2021",12,"19","@shaunharvir",25194
"3442","2021",12,"19","@localceleb",23222
"3443","2021",12,"19","@vaccinateddk",20146
"3444","2021",12,"19","@fearnleyk",14537
"3445","2021",12,"19","@truelaurels",13414
"3446","2021",12,"20","@suthichai",43412
"3447","2021",12,"20","@repswalwell",24435
"3448","2021",12,"20","@vaccinateddk",18370
"3449","2021",12,"20","@killahbeenbee",17628
"3450","2021",12,"20","@drericding",14908
"3451","2021",12,"21","@mthunderbolt",39266
"3452","2021",12,"21","@potus",29176
"3453","2021",12,"21","@manopsi",23079
"3454","2021",12,"21","@snowfoxnvb",22182
"3455","2021",12,"21","@fertilefaith",19102
"3456","2021",12,"22","@jenyjny",35506
"3457","2021",12,"22","@potus",24666
"3458","2021",12,"22","@uptightlesbian",22468
"3459","2021",12,"22","@drericding",20499
"3460","2021",12,"22","@lauratomaslopez",18132
"3461","2021",12,"23","@nksbakery",31198
"3462","2021",12,"23","@suthichai",24038
"3463","2021",12,"23","@marshallene",20763
"3464","2021",12,"23","@rashad25",17805
"3465","2021",12,"23","@potus",15749
"3466","2021",12,"24","@ashxni",34869
"3467","2021",12,"24","@manopsi",28123
"3468","2021",12,"24","@allonso99",25603
"3469","2021",12,"24","@suthichai",19709
"3470","2021",12,"24","@westonpagano",19597
"3471","2021",12,"25","@btsqtsarchive",23880
"3472","2021",12,"25","@btstwt",20182
"3473","2021",12,"25","@tyrieirving",17875
"3474","2021",12,"25","@candyclover",13543
"3475","2021",12,"25","@airjordan94",13182
"3476","2021",12,"26","@kelseyobgyn",31749
"3477","2021",12,"26","@narendramodi",17343
"3478","2021",12,"26","@pmoindia",15245
"3479","2021",12,"26","@drelidavid",14881
"3480","2021",12,"26","@cernovich",14571
"3481","2021",12,"27","@craigaspencer",22585
"3482","2021",12,"27","@drelidavid",20418
"3483","2021",12,"27","@brionna",16615
"3484","2021",12,"27","@mariaaveiga",15915
"3485","2021",12,"27","@potus",14980
"3486","2021",12,"28","@czarvar",32101
"3487","2021",12,"28","@kirawontmiss",26025
"3488","2021",12,"28","@movingsideways",25605
"3489","2021",12,"28","@drelidavid",22061
"3490","2021",12,"28","@potus",21342
"3491","2021",12,"29","@earthangeleve",44081
"3492","2021",12,"29","@nanopierogi",23674
"3493","2021",12,"29","@saeeddicaprio",23203
"3494","2021",12,"29","@ralphthemouth81",17416
"3495","2021",12,"29","@mrsjmdk",15967
"3496","2021",12,"30","@bnodesk",27272
"3497","2021",12,"30","@ralphthemouth81",23980
"3498","2021",12,"30","@nanfudge",20830
"3499","2021",12,"30","@toure",16988
"3500","2021",12,"30","@disclosetv",16378
"3501","2021",12,"31","@yourenotapanda",21340
"3502","2021",12,"31","@disclosetv",16557
"3503","2021",12,"31","@benshapiro",15694
"3504","2021",12,"31","@bnodesk",15580
"3505","2021",12,"31","@therealerevans",15028
"3506","2022",1,"1","@swaggywille",46871
"3507","2022",1,"1","@mythinformedmke",27310
"3508","2022",1,"1","@derfbackderf",20003
"3509","2022",1,"1","@jackposobiec",18927
"3510","2022",1,"1","@huntichon",16868
"3511","2022",1,"2","@michaelpsenger",31200
"3512","2022",1,"2","@processic",23160
"3513","2022",1,"2","@franmartelo",22268
"3514","2022",1,"2","@disclosetv",21831
"3515","2022",1,"2","@drericding",21246
"3516","2022",1,"3","@chartsk",21292
"3517","2022",1,"3","@vorachatmd",19010
"3518","2022",1,"3","@hero2020street",18504
"3519","2022",1,"3","@discobitch",15526
"3520","2022",1,"3","@fordnation",15216
"3521","2022",1,"4","@asystolee",42960
"3522","2022",1,"4","@chartsk",22004
"3523","2022",1,"4","@danibloop",21540
"3524","2022",1,"4","@eduardacarrascd",16613
"3525","2022",1,"4","@gidt18",15871
"3526","2022",1,"5","@1siyyy",24343
"3527","2022",1,"5","@tiffanycli",22472
"3528","2022",1,"5","@jervab14",21368
"3529","2022",1,"5","@popminpinkypie",20876
"3530","2022",1,"5","@ffahxnmb",18398
"3531","2022",1,"6","@jeremyfaust",59214
"3532","2022",1,"6","@piaaramirez",22527
"3533","2022",1,"6","@disclosetv",18414
"3534","2022",1,"6","@elllaaaa",18188
"3535","2022",1,"6","@yungchipotle",14833
"3536","2022",1,"7","@tionnalashae",28898
"3537","2022",1,"7","@froglover777",23755
"3538","2022",1,"7","@bobbyteriyaki",23259
"3539","2022",1,"7","@disclosetv",18640
"3540","2022",1,"7","@jwigz",17593
"3541","2022",1,"8","@ssactrub",37684
"3542","2022",1,"8","@michaelpsenger",15933
"3543","2022",1,"8","@narendramodi",15896
"3544","2022",1,"8","@texasgop",13921
"3545","2022",1,"8","@kirawontmiss",13034
"3546","2022",1,"9","@sharptpk",37009
"3547","2022",1,"9","@kirawontmiss",16573
"3548","2022",1,"9","@nontawornn",16412
"3549","2022",1,"9","@chrischirp",14506
"3550","2022",1,"9","@plobjai",11737
"3551","2022",1,"10","@catturd2",17879
"3552","2022",1,"10","@biaballarotte",16882
"3553","2022",1,"10","@thebradfordfile",15547
"3554","2022",1,"10","@bossemotions",15216
"3555","2022",1,"10","@gastonpaezz",15020
"3556","2022",1,"11","@lopezobrador",40997
"3557","2022",1,"11","@thebradfordfile",22392
"3558","2022",1,"11","@bossemotions",21279
"3559","2022",1,"11","@jackposobiec",18003
"3560","2022",1,"11","@khewyd",17553
"3561","2022",1,"12","@triniliciousd",48573
"3562","2022",1,"12","@breliloquy",24139
"3563","2022",1,"12","@rosmundosoph",18798
"3564","2022",1,"12","@tainaibi",11326
"3565","2022",1,"12","@anaclaramoniz",11109
"3566","2022",1,"13","@wendyacronin",26508
"3567","2022",1,"13","@jackposobiec",19833
"3568","2022",1,"13","@sirlucasmatheus",15626
"3569","2022",1,"13","@potus",14652
"3570","2022",1,"13","@gelozza",14158
"3571","2022",1,"14","@johnschreiber",21373
"3572","2022",1,"14","@wendyacronin",16353
"3573","2022",1,"14","@joerogan",14352
"3574","2022",1,"14","@georgetakei",13115
"3575","2022",1,"14","@repthomasmassie",13088
"3576","2022",1,"15","@bteuplucknow",23309
"3577","2022",1,"15","@coldecoffee",23089
"3578","2022",1,"15","@posequeira",19549
"3579","2022",1,"15","@fuckyoursoul",17328
"3580","2022",1,"15","@heroesincolor00",11106
"3581","2022",1,"16","@nitishkumar",27675
"3582","2022",1,"16","@maraculousness",19275
"3583","2022",1,"16","@vijaykchy",18971
"3584","2022",1,"16","@biharstudents",18822
"3585","2022",1,"16","@sumit4chakai",16854
"3586","2022",1,"17","@jackposobiec",25186
"3587","2022",1,"17","@drericding",20300
"3588","2022",1,"17","@y2shaf",19892
"3589","2022",1,"17","@michaelwarbur17",18198
"3590","2022",1,"17","@realcandaceo",14601
"3591","2022",1,"18","@nitishkumar",27508
"3592","2022",1,"18","@sumit4chakai",20294
"3593","2022",1,"18","@vijaykchy",20213
"3594","2022",1,"18","@eduminofindia",17440
"3595","2022",1,"18","@iitkgp",13948
"3596","2022",1,"19","@1sassywife",35497
"3597","2022",1,"19","@disclosetv",23252
"3598","2022",1,"19","@borisjohnson",17154
"3599","2022",1,"19","@doriecp",16352
"3600","2022",1,"19","@drelidavid",15197
"3601","2022",1,"20","@doriecp",17055
"3602","2022",1,"20","@disclosetv",14937
"3603","2022",1,"20","@potus",14236
"3604","2022",1,"20","@curtiscook",13176
"3605","2022",1,"20","@lambvandoran",13126
"3606","2022",1,"21","@disclosetv",31568
"3607","2022",1,"21","@yaelbecker",14256
"3608","2022",1,"21","@shmierle",10061
"3609","2022",1,"21","@rupalichadhamd",9818
"3610","2022",1,"21","@claytravis",8837
"3611","2022",1,"22","@disclosetv",30211
"3612","2022",1,"22","@wildflowers68",27909
"3613","2022",1,"22","@shazrielyusoff",22969
"3614","2022",1,"22","@claytravis",20123
"3615","2022",1,"22","@zrellor",15165
"3616","2022",1,"23","@icecoldnovember",27022
"3617","2022",1,"23","@disclosetv",24502
"3618","2022",1,"23","@irisxie",14866
"3619","2022",1,"23","@billmaher",14776
"3620","2022",1,"23","@juliairzyk",13857
"3621","2022",1,"24","@irisxie",18497
"3622","2022",1,"24","@xavierofficials",14061
"3623","2022",1,"24","@drericding",12170
"3624","2022",1,"24","@disclosetv",11079
"3625","2022",1,"24","@joebiden",11053
"3626","2022",1,"25","@disclosetv",27838
"3627","2022",1,"25","@realcandaceo",13907
"3628","2022",1,"25","@sleepisocialist",13489
"3629","2022",1,"25","@drericding",13420
"3630","2022",1,"25","@michaelpsenger",11781
"3631","2022",1,"26","@trueromances",24230
"3632","2022",1,"26","@disclosetv",21015
"3633","2022",1,"26","@realcandaceo",19127
"3634","2022",1,"26","@fphilippot",12412
"3635","2022",1,"26","@kchirutweets",11621
"3636","2022",1,"27","@disclosetv",32930
"3637","2022",1,"27","@spotify",16688
"3638","2022",1,"27","@justintrudeau",16564
"3639","2022",1,"27","@ovobrezzzy",11689
"3640","2022",1,"27","@bnodesk",11287
"3641","2022",1,"28","@iitkgp",22025
"3642","2022",1,"28","@fv2had",19307
"3643","2022",1,"28","@disclosetv",15256
"3644","2022",1,"28","@occupydemocrats",13713
"3645","2022",1,"28","@simuliu",12709
"3646","2022",1,"29","@drsimonegold",18559
"3647","2022",1,"29","@adrianxpression",15764
"3648","2022",1,"29","@drelidavid",15111
"3649","2022",1,"29","@joncoopertweets",13539
"3650","2022",1,"29","@rajnathsingh",13040
"3651","2022",1,"30","@aginnt",16400
"3652","2022",1,"30","@jordanbpeterson",14092
"3653","2022",1,"30","@realcandaceo",13618
"3654","2022",1,"30","@michaelpsenger",12507
"3655","2022",1,"30","@justintrudeau",12457
"3656","2022",1,"31","@justintrudeau",41921
"3657","2022",1,"31","@insomporamin",25239
"3658","2022",1,"31","@disclosetv",23323
"3659","2022",1,"31","@candyclover",22895
"3660","2022",1,"31","@craigaspencer",18806
"3661","2022",2,"1","@disclosetv",26506
"3662","2022",2,"1","@justintrudeau",22925
"3663","2022",2,"1","@claytravis",18343
"3664","2022",2,"1","@elonmusk",17675
"3665","2022",2,"1","@realcandaceo",10813
"3666","2022",2,"2","@disclosetv",27221
"3667","2022",2,"2","@vprasadmdmph",15566
"3668","2022",2,"2","@rahulgandhi",14605
"3669","2022",2,"2","@skmorefield",13250
"3670","2022",2,"2","@aaronsirisg",12189
"3671","2022",2,"3","@disclosetv",22959
"3672","2022",2,"3","@bnodesk",14246
"3673","2022",2,"3","@jackposobiec",13740
"3674","2022",2,"3","@joerogan",12588
"3675","2022",2,"3","@potus",12048
"3676","2022",2,"4","@madarasdaughter",33720
"3677","2022",2,"4","@jackposobiec",14848
"3678","2022",2,"4","@iagovernor",12416
"3679","2022",2,"4","@claytravis",10706
"3680","2022",2,"4","@jimjordan",10458
"3681","2022",2,"5","@rterdogan",71038
"3682","2022",2,"5","@emineerdogan",30231
"3683","2022",2,"5","@btstwt",27225
"3684","2022",2,"5","@occupydemocrats",21429
"3685","2022",2,"5","@jimjordan",16923
"3686","2022",2,"6","@rterdogan",25749
"3687","2022",2,"6","@kirawontmiss",11350
"3688","2022",2,"6","@michaelpsenger",10208
"3689","2022",2,"6","@manuelrico",10182
"3690","2022",2,"6","@potus",9661
"3691","2022",2,"7","@acechhh",27370
"3692","2022",2,"7","@yingmed",17401
"3693","2022",2,"7","@backtolife2019",16126
"3694","2022",2,"7","@flukeis",11972
"3695","2022",2,"7","@repthomasmassie",11442
"3696","2022",2,"8","@justintrudeau",18812
"3697","2022",2,"8","@joellightbound",11511
"3698","2022",2,"8","@vprasadmdmph",10988
"3699","2022",2,"8","@pmoindia",10488
"3700","2022",2,"8","@narendramodi",10027
"3701","2022",2,"9","@disclosetv",33621
"3702","2022",2,"9","@peckpalit",21841
"3703","2022",2,"9","@jessekellydc",21728
"3704","2022",2,"9","@jackposobiec",19113
"3705","2022",2,"9","@jkenney",16457
"3706","2022",2,"10","@devvvtheband",18179
"3707","2022",2,"10","@jessekellydc",12556
"3708","2022",2,"10","@ksorbs",11350
"3709","2022",2,"10","@ezralevant",10623
"3710","2022",2,"10","@drericding",10491
"3711","2022",2,"11","@hollandcourtney",21268
"3712","2022",2,"11","@staytrillhill",14941
"3713","2022",2,"11","@mahoganymama",14358
"3714","2022",2,"11","@disclosetv",13983
"3715","2022",2,"11","@enhypenmembers",12962
"3716","2022",2,"12","@attycarolrn",35319
"3717","2022",2,"12","@aginnt",19049
"3718","2022",2,"12","@michaelpsenger",15542
"3719","2022",2,"12","@justintrudeau",14880
"3720","2022",2,"12","@rbreich",14522
"3721","2022",2,"13","@gobgbby",23621
"3722","2022",2,"13","@attycarolrn",18297
"3723","2022",2,"13","@mehdirhasan",11915
"3724","2022",2,"13","@leezeldin",11773
"3725","2022",2,"13","@aginnt",10258
"3726","2022",2,"14","@straykids",25416
"3727","2022",2,"14","@claytravis",17431
"3728","2022",2,"14","@petersweden7",15527
"3729","2022",2,"14","@leezeldin",14442
"3730","2022",2,"14","@jackposobiec",11970
"3731","2022",2,"15","@candyclover",16394
"3732","2022",2,"15","@btstwt",15050
"3733","2022",2,"15","@therealkeean",13432
"3734","2022",2,"15","@justintrudeau",12865
"3735","2022",2,"15","@drericding",12800
"3736","2022",2,"16","@usfda",38271
"3737","2022",2,"16","@btstwt",28296
"3738","2022",2,"16","@disclosetv",17320
"3739","2022",2,"16","@jackposobiec",16509
"3740","2022",2,"16","@btschartdailyx",15663
